CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD
5748003,CERRILLOS DE LEYDA,5,DE VALPARAISO,EL MONTE,333804,713038,267151,6275551,182
5748005,Rinconada San Juan,5,DE VALPARAISO,SAN ANTONIO,334546,713103,266841,6261298,170
5800002,FUNDO LAS DOS PUERTAS,5,DE VALPARAISO,MELIPILLA,335141,713947,253643,6250021,24
6000003,RIO LAS LE—AS ANTE JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,342145,701819,379960,6196869,1296
6000004,LAGUNA EL YESO,6,DEL LIB.BDO.O'HIGGINS,MACHALI,342443,701244,388595,6191500,2140
6001000,GLACIAR CORTADERAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,343939,701522,384899,6163852,3156
6002002,LOS PEJERREYES,6,DEL LIB.BDO.O'HIGGINS,MACHALI,342721,701646,382475,6186565,1679
6003001,RIO CACHAPOAL 5 KM. AGUAS ABAJO JUNTA CORTADERAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,342046,702224,373672,6198607,1127
6003004,GLACIAR CIPRESES,6,DEL LIB.BDO.O'HIGGINS,MACHALI,343210,702503,369927,6177477,1880
6006001,RIO PANGAL EN PANGAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,341503,702001,377203,6209233,1500
6008009,CANAL SAUZAL EN PUENTE TERMAS,6,DEL LIB.BDO.O'HIGGINS,MACHALI,341427,703320,356748,6210031,750
6010014,RANCAGUA,6,DEL LIB.BDO.O'HIGGINS,RANCAGUA,341017,704340,340748,6217432,510
6010015,RANCAGUA (CACHAPOAL - DCP),6,DEL LIB.BDO.O'HIGGINS,RANCAGUA,340941,704416,339811,6218575,515
6010016,SAUZAL,6,DEL LIB.BDO.O'HIGGINS,MACHALI,341530,703655,351271,6207960,700
6011001,ESTERO DE LA CADENA ANTES JUNTA RIO CACHAPOAL,6,DEL LIB.BDO.O'HIGGINS,RANCAGUA,341114,705046,329887,6215555,440
6011003,GRANEROS,6,DEL LIB.BDO.O'HIGGINS,GRANEROS,340320,704230,342326,6230308,500
6012003,COLTAUCO,6,DEL LIB.BDO.O'HIGGINS,SAN VICENTE,341715,710448,308548,6204015,253
6012031,RIO CACHAPOAL ANTE JUNTA RIO CLARO,6,DEL LIB.BDO.O'HIGGINS,COLTAUCO,342303,710848,302644,6193158,215
6013001,RIO CLARO EN HACIENDA LAS NIEVES,6,DEL LIB.BDO.O'HIGGINS,RENGO,342946,704217,343477,6181503,720
6013005,POPETA,6,DEL LIB.BDO.O'HIGGINS,RENGO,342625,704652,336358,6187600,480
6013006,CENTRAL LAS NIEVES,6,DEL LIB.BDO.O'HIGGINS,RENGO,342932,704234,343037,6181879,700
6013008,LAGUNA LOS CRISTALES,6,DEL LIB.BDO.O'HIGGINS,MACHALI,343340,703035,361491,6174592,2357
6015003,RENGO,6,DEL LIB.BDO.O'HIGGINS,RENGO,342355,704953,331649,6192136,352
6015030,QUINTA DE TILCOCO,6,DEL LIB.BDO.O'HIGGINS,QTA. DE TILCOCO,342051,705827,318422,6197547,272
6016004,SAN FERNANDO,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,343601,705801,319626,6169518,358
6018009,VI—A VIEJA,6,DEL LIB.BDO.O'HIGGINS,SAN VICENTE,342706,710302,311620,6185795,220
6018010,MILLAHUE,6,DEL LIB.BDO.O'HIGGINS,SAN VICENTE,343134,711229,297330,6177330,200
6018029,TRANQUE MILLAHUE,6,DEL LIB.BDO.O'HIGGINS,SAN VICENTE,343231,711352,295260,6175490,233
6018030,TRANQUE LAS PATAGUAS,6,DEL LIB.BDO.O'HIGGINS,SAN VICENTE,343158,711009,300932,6176637,235
6019003,RIO CACHAPOAL EN PUENTE ARQUEADO (CA),6,DEL LIB.BDO.O'HIGGINS,PICHIDEGUA,341627,712208,281926,6204899,115
6019005,PICHIDEGUA,6,DEL LIB.BDO.O'HIGGINS,PICHIDEGUA,341715,712441,278050,6203320,110
6020001,TERMAS DEL FLACO,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,345328,701947,378496,6138231,2665
6021003,PUEBLO TERMAS DEL FLACO METEOROLOGICA,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,345717,702625,368495,6131030,1765
6023000,GLACIAR UNIVERSIDAD EN RIO SAN ANDRES,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,344307,702133,375541,6157306,2436
6027001,RIO CLARO EN EL VALLE,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,344131,705235,328160,6159505,476
6027003,LA RUFINA,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,344435,704507,339637,6154055,743
6028001,RIO TINGUIRIRICA BAJO LOS BRIONES,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,344306,704935,332768,6156688,560
6034003,CONVENTO VIEJO,6,DEL LIB.BDO.O'HIGGINS,CHIMBARONGO,344610,710759,304792,6150442,239
6034004,PANIAHUE,6,DEL LIB.BDO.O'HIGGINS,SANTA CRUZ,343701,712100,284533,6166863,170
6036001,LA CANDELARIA,6,DEL LIB.BDO.O'HIGGINS,CHEPICA,344651,712452,279060,6148590,213
6040001,VILLA ALHUE,6,DEL LIB.BDO.O'HIGGINS,RANCAGUA,340206,710539,306680,6231980,197
6042003,LONCHA,13,METROPOLITANA,ALHUE,340700,710560,306310,6222857,210
6042004,BARRERA LONCHA,6,DEL LIB.BDO.O'HIGGINS,RANCAGUA,340442,711143,297448,6226986,144
6043006,ALHUE QUILAMUTA,6,DEL LIB.BDO.O'HIGGINS,RANCAGUA,340411,711540,291336,6227801,146
6044001,COCALAN,6,DEL LIB.BDO.O'HIGGINS,LAS CABRAS,341224,711644,290038,6212569,120
6051009,POZO MARCHIGUE,6,DEL LIB.BDO.O'HIGGINS,MARCHIHUE,342357,713646,259826,6190478,136
6052006,Guadalao,6,DEL LIB.BDO.O'HIGGINS,LA ESTRELLA,341533,713241,265688,6206177,142
6055003,LITUECHE,6,DEL LIB.BDO.O'HIGGINS,LITUECHE,340700,714346,248245,6221536,250
6055008,RIO RAPEL EN UCUQUER,6,DEL LIB.BDO.O'HIGGINS,LITUECHE,335949,713915,254840,6235000,42
6056003,RAPEL,6,DEL LIB.BDO.O'HIGGINS,NAVIDAD,335654,714403,247306,6240217,16
6120001,PICHILEMU,6,DEL LIB.BDO.O'HIGGINS,PICHILEMU,342307,720027,775139,6191058,5
6130001,EL MEMBRILLO,6,DEL LIB.BDO.O'HIGGINS,LOLOL,344831,713645,261027,6145069,110
6130002,RANGUILI,6,DEL LIB.BDO.O'HIGGINS,LOLOL,345159,714459,248653,6138317,120
6130003,LA PALMA,6,DEL LIB.BDO.O'HIGGINS,SAN FERNANDO,345707,713508,263886,6129233,120
6131004,LOLOL,6,DEL LIB.BDO.O'HIGGINS,LOLOL,344347,714030,255067,6153664,429
6132002,NILAHUE BARAHONA,6,DEL LIB.BDO.O'HIGGINS,PUMANQUE,343425,714559,246213,6170765,90
6132006,CAHUIL,6,DEL LIB.BDO.O'HIGGINS,PICHILEMU,343200,715900,226189,6174678,13
7100007,RIO MALO ANTES JUNTA RIO TENO,7,DEL MAULE,ROMERAL,350659,702920,364306,6113005,1568
7100008,EMBALSE EL PLANCHON (LM),7,DEL MAULE,ROMERAL,351000,703220,359853,6107389,2500
7103003,LOS QUE—ES,7,DEL MAULE,ROMERAL,345960,704846,334570,6125466,663
7104002,RIO TENO DESPUES DE JUNTA CON CLARO,7,DEL MAULE,TENO,350004,704933,333385,6125322,647
7104005,EL MANZANO,7,DEL MAULE,ROMERAL,345748,705505,324893,6129356,574
7106007,SANTA SUSANA,7,DEL MAULE,TENO,345452,710215,313859,6134558,410
7115001,RIO PALOS EN JUNTA CON COLORADO,7,DEL MAULE,CURICO,351628,710101,316554,6094656,600
7116004,MONTE OSCURO,7,DEL MAULE,CURICO,350730,705843,319707,6111312,632
7116005,POTRERO GRANDE,7,DEL MAULE,CURICO,351060,710552,308981,6104614,445
7118003,CURICO,7,DEL MAULE,CURICO,345747,711436,295182,6128755,195
7119007,LONTUE,7,DEL MAULE,CURICO,350238,711722,291188,6119684,199
7120002,LAGUNA DE TORCA,7,DEL MAULE,VICHUQUEN,344605,720353,768632,6148753,28
7121003,VILLA PRAT,7,DEL MAULE,SAGRADA FAMILIA,350543,713643,261910,6113265,90
7121006,RIO MATAQUITO EN PUENTE LA HUERTA,7,DEL MAULE,CURICO,350525,713857,258495,6113707,0
7123001,RIO MATAQUITO EN LICANTEN,7,DEL MAULE,LICANTEN,345903,720035,772956,6124623,20
7123012,LICANTEN,7,DEL MAULE,LICANTEN,345901,715926,227009,6124687,17
7200001,GUALLECO,7,DEL MAULE,CUREPTO,351449,715855,228682,6095486,100
7210001,PUTU,7,DEL MAULE,CUREPTO,351233,721706,747156,6100383,36
7301000,LO AGUIRRE,7,DEL MAULE,SAN CLEMENTE,355813,703419,358258,6018203,1989
7301001,LOS CONDORES,7,DEL MAULE,SAN CLEMENTE,360033,703251,360536,6013928,2439
7301002,NUEVA LO AGUIRRE,7,DEL MAULE,COLBUN,355815,703417,358312,6018157,1989
7301003,RIO MAULE BAJO CAMPANARIO,7,DEL MAULE,SAN CLEMENTE,355327,703850,351328,6026906,1329
7303000,RIO MAULE EN LOS BA—OS,7,DEL MAULE,SAN CLEMENTE,354923,704545,340795,6034248,980
7306001,RIO CIPRESES EN DESAGUE LAGUNA LA INVERNADA,7,DEL MAULE,SAN CLEMENTE,354411,704634,339360,6043816,1300
7314002,GUAYQUIVILO,7,DEL MAULE,COLBUN,361736,705505,327755,5981744,1200
7317001,RIO MELADO EN LA LANCHA DGA,7,DEL MAULE,COLBUN,355100,710400,313364,6030653,650
7317005,RIO MELADO EN EL SALTO,7,DEL MAULE,COLBUN,355345,710053,318156,6025714,730
7320002,ARMERILLO,7,DEL MAULE,SAN CLEMENTE,354214,710446,311864,6046904,492
7320003,RIO CLARO EN SAN CARLOS,7,DEL MAULE,SAN CLEMENTE,354156,710341,313481,6047473,550
7320004,ARMERILLO DGA,7,DEL MAULE,SAN CLEMENTE,354213,710447,311847,6046931,514
7321001,MAULE BAJO,7,DEL MAULE,COLBUN,354220,711909,290177,6046166,430
7321002,RIO MAULE EN ARMERILLO,7,DEL MAULE,SAN CLEMENTE,354216,710618,309566,6046796,470
7330001,RIO PERQUILAUQUEN EN SAN MANUEL,7,DEL MAULE,PARRAL,362236,713727,264592,5971067,266
7331002,DIGUA EMBALSE,7,DEL MAULE,PARRAL,361524,713254,271043,5984556,390
7332003,SAN MANUEL EN PERQUILAUQUEN,7,DEL MAULE,PARRAL,362249,713632,265975,5970720,270
7333000,POZO —IQUEN en Escuela F-160,7,DEL MAULE,CHILLAN,361740,715359,239587,5979502,160
7335004,QUELLA,7,DEL MAULE,CAUQUENES,360325,720529,761996,6005822,130
7336001,RIO CAUQUENES EN EL ARRAYAN,7,DEL MAULE,CAUQUENES,360010,722230,736593,6012545,590
7336003,EL ALAMO,7,DEL MAULE,CAUQUENES,360647,722513,732184,6000437,180
7337002,TUTUVEN EMBALSE,7,DEL MAULE,CAUQUENES,355347,722248,736458,6024380,179
7340002,LA ESTRELLA,7,DEL MAULE,CONSTITUCION,354659,721126,753932,6036471,200
7340003,LOS HUINGANES EN CURIPEUMO,7,DEL MAULE,PARRAL,360055,715900,231124,6010253,126
7341002,NIRIVILO,7,DEL MAULE,SAN JAVIER,353237,720534,763565,6062794,200
7342002,HUERTA DEL MAULE,7,DEL MAULE,MAULE,353955,715704,232863,6049156,218
7345001,PARRAL,7,DEL MAULE,PARRAL,361136,714944,245632,5990901,175
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,DEL MAULE,LONGAVI,361346,712726,279169,5987809,449
7350003,RIO LONGAVI EN EL CASTILLO,7,DEL MAULE,LONGAVI,361537,712026,289723,5984654,598
7350006,BULLILEO EMBALSE,7,DEL MAULE,PARRAL,361721,712459,283005,5981271,600
7350007,EMBALSE BULLILEO (Lago),7,DEL MAULE,PARRAL,361750,712430,283743,5980396,700
7350009,RIO ACHIBUENO EN PUNTA TRICAHUE,7,DEL MAULE,LINARES,360829,711425,298434,5998044,1005
7352002,LA SEXTA DE LONGAVI,7,DEL MAULE,LONGAVI,360646,713656,264571,6000382,229
7352003,LIGUAY,7,DEL MAULE,LINARES,355651,714122,257425,6018541,104
7353001,JUAN AMIGO,7,DEL MAULE,COLBUN,360446,712329,284659,6004592,460
7355002,RIO ANCOA EN EL MORRO,7,DEL MAULE,LINARES,355430,711748,292742,6023788,402
7355006,HORNILLO,7,DEL MAULE,LINARES,355205,710660,308910,6028621,810
7355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,355438,711745,292833,6023529,421
7357003,MELOZAL,7,DEL MAULE,SAN JAVIER,354708,714559,249970,6036290,96
7358006,SANTA BARBARA (LINARES),7,DEL MAULE,LINARES,355024,713722,263102,6030557,150
7358007,LINARES,7,DEL MAULE,LINARES,355043,713624,264576,6030083,157
7358008,COLBUN (MAULE SUR),7,DEL MAULE,COLBUN,353810,712402,282631,6053750,280
7359001,RIO LONCOMILLA EN LAS BRISAS,7,DEL MAULE,VILLA ALEGRE,353703,714606,249256,6054947,68
7359005,SAN JAVIER,7,DEL MAULE,PARRAL,353530,714030,257635,6058040,135
7370001,FUNDO EL RADAL,7,DEL MAULE,MOLINA,352508,710238,314423,6078590,685
7371002,AGUA FRIA,7,DEL MAULE,MOLINA,351826,710507,310425,6090907,560
7373003,EL GUINDO,7,DEL MAULE,RIO CLARO,351546,711935,288362,6095346,250
7373004,SAN RAFAEL,7,DEL MAULE,PELARCO,351840,713138,270241,6089525,152
7374004,VILCHES ALTO,7,DEL MAULE,SAN CLEMENTE,353538,710519,310775,6059071,1058
7374005,HUAPI,7,DEL MAULE,SAN CLEMENTE,352910,711726,292211,6070637,250
7374006,LAS LOMAS,7,DEL MAULE,SAN CLEMENTE,352822,711248,299172,6072211,300
7376002,EL DURAZNO,7,DEL MAULE,TALCA,352941,711913,289523,6069610,275
7378002,TALCA U.C.,7,DEL MAULE,TALCA,352609,713710,262217,6075464,130
7378003,COLORADO,7,DEL MAULE,SAN CLEMENTE,353827,711538,295316,6053531,420
7378004,TALCA,7,DEL MAULE,TALCA,352510,713938,258425,6077126,110
7379002,RIO CLARO EN RAUQUEN,7,DEL MAULE,PENCAHUE,352705,714360,251933,6073477,64
7381002,FUNDO EL PERAL,7,DEL MAULE,MAULE,352402,714700,247216,6078914,110
7381003,PENCAHUE,7,DEL MAULE,SAN CLEMENTE,352235,715009,242391,6081538,55
7383001,RIO MAULE EN FOREL,7,DEL MAULE,CONSTITUCION,352429,721238,753310,6078143,30
7384002,CONSTITUCION,7,DEL MAULE,CONSTITUCION,352030,722521,734250,6086024,10
7400001,RIO LOANCO EN DESEMBOCADURA,7,DEL MAULE,CONSTITUCION,353417,723519,718503,6060893,20
7410001,EMBALSE EMPEDRADO (LM),7,DEL MAULE,EMPEDRADO,353626,721115,754768,6055972,345
7440000,RIO CHOVELLEN EN EL RISCO,7,DEL MAULE,PELLUHUE,355542,723733,714179,6021369,21
8000000,QUIRIHUE,8,DEL BIOBIO,QUIRIHUE,361655,723230,720792,5981975,278
8000002,COBQUECURA,8,DEL BIOBIO,COBQUECURA,360750,724740,698468,5999317,11
8010001,COLMUYAO EN ESC. COLMUYAO,16,DEL ?ÊUBLE,COBQUECURA,361618,724760,697613,5983673,14
8104001,RIO SAUCES ANTES JUNTA CON —UBLE,8,DEL BIOBIO,SAN FABIAN,364009,711634,296587,5939407,620
8105003,LA PUNILLA,8,DEL BIOBIO,SAN FABIAN,363930,711940,291934,5940438,840
8105004,CARACOL,8,DEL BIOBIO,SAN FABIAN,363903,712342,285909,5941184,610
8105005,CAMAN,8,DEL BIOBIO,SAN FABIAN,364023,711754,294611,5938943,670
8105006,RIO —UBLE EN LA PUNILLA 2,8,DEL BIOBIO,SAN FABIAN,363950,711918,292505,5939901,656
8106002,RIO —UBLE EN SAN FABIAN N 2,8,DEL BIOBIO,SAN FABIAN,363509,713132,274059,5948117,450
8106003,SAN FABIAN,8,DEL BIOBIO,SAN FABIAN,363501,713129,274127,5948354,465
8113001,COIHUECO EMBALSE,8,DEL BIOBIO,COIHUECO,363827,714757,249755,5941311,314
8114002,POZO COIHUECO en Internado Municipal,8,DEL BIOBIO,COIHUECO,363756,715017,246229,5942172,253
8114010,CATO EN INIA SANTA ROSA,16,DEL ?ÊUBLE,CHILLAN,363207,715501,238857,5952719,195
8117002,CHILLAN VIEJO,8,DEL BIOBIO,CHILLAN,363755,720736,756906,5942096,115
8117003,CHILLAN SENDOS,8,DEL BIOBIO,CHILLAN,363653,720560,759370,5943883,125
8117005,RIO CHILLAN EN CAMINO A CONFLUENCIA,8,DEL BIOBIO,CHILLAN,363655,721923,739397,5944472,40
8117006,RIO CHILLAN EN ESPERANZA N 2,8,DEL BIOBIO,PINTO,364801,713939,262604,5923995,586
8117009,CANAL DE LA LUZ EN CHILLAN,8,DEL BIOBIO,CHILLAN,363548,720601,759383,5945942,136
8117020,CHILLAN EN UNIVERSIDAD DE CONCEPCION,16,DEL ?ÊUBLE,CHILLAN,363542,720447,761239,5946083,138
8117022,PINTO EN ESCUELA LOMA ALTA,8,DEL BIOBIO,PINTO,364739,714550,253375,5924369,587
8118003,MILLAUQUEN,8,DEL BIOBIO,SAN CARLOS,361906,720224,765728,5976687,152
8118004,SAN AGUSTIN DE PU—UAL,8,DEL BIOBIO,NINHUE,362117,722340,733807,5973556,138
8118007,SAN CARLOS,8,DEL BIOBIO,SAN CARLOS,362530,715708,235323,5964860,403
8118016,SAN CARLOS CAMPUS UDEC,16,DEL ?ÊUBLE,SAN CARLOS,362258,715405,239741,5969683,186
8119002,RIO —UBLE EN CONFLUENCIA,8,DEL BIOBIO,CHILLAN,363828,722647,728287,5941890,20
8122002,TRUPAN,8,DEL BIOBIO,TUCAPEL,371649,714924,249682,5870301,474
8122003,TUCAPEL,8,DEL BIOBIO,TUCAPEL,371736,715706,238349,5868509,342
8123004,CHOLGUAN,8,DEL BIOBIO,YUNGAY,370914,720403,760416,5884014,230
8124001,RIO ITATA EN GENERAL CRUZ,8,DEL BIOBIO,PEMUCO,365622,722107,735822,5908573,90
8124002,RIO ITATA EN TRILALEO,8,DEL BIOBIO,YUNGAY,370606,720735,755361,5889991,155
8124003,GENERAL CRUZ,8,DEL BIOBIO,PEMUCO,365555,722110,735783,5909336,120
8124004,LAS CRUCES,8,DEL BIOBIO,YUNGAY,370640,714554,254304,5889208,467
8124005,MAYULERMO,8,DEL BIOBIO,SAN IGNACIO,364908,715340,241822,5921305,371
8130002,RIO DIGUILLIN EN SAN LORENZO (ATACALCO),8,DEL BIOBIO,PINTO,365528,713433,270575,5910410,727
8130003,FUNDO ATACALCO,8,DEL BIOBIO,PINTO,365502,713451,270101,5911186,740
8130004,LAS TRANCAS,8,DEL BIOBIO,PINTO,365439,712846,279123,5912152,1242
8130006,DIGUILLIN,8,DEL BIOBIO,PINTO,365214,713833,264466,5916228,670
8130007,SAN LORENZO,8,DEL BIOBIO,EL CARMEN,365529,713432,270579,5910312,710
8130010,RESERVA —UBLE,16,DEL —UBLE,PINTO,365839,713017,277054,5904691,882
8131002,FUNDO BELLA ROSA,8,DEL BIOBIO,PEMUCO,365202,720400,761493,5915772,210
8131003,POZO EL CARMEN en calle Anibal Pinto,8,DEL BIOBIO,EL CARMEN,365400,720134,764975,5912076,233
8131006,LAS QUILAS CAMPAMENTO DOH,16,DEL ?ÊUBLE,SAN IGNACIO,365250,720459,759975,5914404,199
8131007,EL CARMEN EN ESCUELA CAPILLA NORTE,8,DEL BIOBIO,EL CARMEN,365509,714812,250268,5910673,535
